"Descrição","Acurácia","F1-Score","Recall","Precisão","MCC"
"bands.dat , MlP , Padronizado , Split # 2",0.7282608695652174,0.3967019599135097,0.6934559509529521,0.6871196754563895,0.7102564102564102
"bands.dat , MLP , Normalizado , Split # 2",0.6413043478260869,0.13691588630407542,0.4178331735378715,0.5147058823529411,0.8186813186813187
"bands.dat , MlP , Padronizado , Split # 2",0.6521739130434783,0.1900400555877597,0.5710955710955711,0.5780933062880325,0.6156156156156156
"bands.dat , MLP , Normalizado , Split # 2",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 2",0.6847826086956522,0.29779523820065634,0.6444089031054244,0.6404665314401623,0.6578347578347579
"bands.dat , MLP , Normalizado , Split # 2",0.6739130434782609,0.27846024303636535,0.5025234318673395,0.5588235294117647,0.8295454545454546
"bands.dat , MlP , Padronizado , Split # 2",0.6956521739130435,0.3143877180724276,0.6475095785440613,0.6430020283975659,0.6727941176470589
"bands.dat , MLP , Normalizado , Split # 2",0.7065217391304348,0.3542865778292613,0.5903018307768431,0.609026369168357,0.7878179384203481
"bands.dat , MlP , Padronizado , Split # 2",0.5869565217391305,0.09189729760294503,0.5447916666666667,0.5446247464503042,0.5473118279569893
"bands.dat , MLP , Normalizado , Split # 2",0.6847826086956522,0.31947575278624396,0.6596504656206148,0.6587221095334685,0.6607601438109914
"bands.dat , MlP , Padronizado , Split # 2",0.7065217391304348,0.3593852516871032,0.6788623141564317,0.6759634888438134,0.6835007932310946
"bands.dat , MLP , Normalizado , Split # 2",0.6739130434782609,0.3002028397565923,0.6501014198782962,0.6501014198782962,0.6501014198782962
"bands.dat , MlP , Padronizado , Split # 2",0.6847826086956522,0.3117434027602826,0.6550743374272786,0.6526369168356998,0.6591750396615548
"bands.dat , MLP , Normalizado , Split # 2",0.6739130434782609,0.25707757718895513,0.6149553571428571,0.6135902636916836,0.6454545454545455
"bands.dat , MlP , Padronizado , Split # 2",0.6630434782608695,0.29052755055486523,0.64452199925215,0.6475659229208925,0.642997542997543
"bands.dat , MLP , Normalizado , Split # 2",0.6630434782608695,0.21070879941457987,0.5688586545729403,0.5806288032454361,0.6376623376623376
"bands.dat , MlP , Padronizado , Split # 2",0.6847826086956522,0.3045124892427047,0.6500065590974682,0.646551724137931,0.6581828133552271
"bands.dat , MLP , Normalizado , Split # 2",0.6195652173913043,0.14943515563137627,0.570838331334133,0.5704868154158215,0.5792022792022792
"bands.dat , MlP , Padronizado , Split # 2",0.6956521739130435,0.3391875210590606,0.6692347200821775,0.6673427991886409,0.671875
"bands.dat , MLP , Normalizado , Split # 2",0.6413043478260869,0.19888851648780295,0.5953618552578969,0.5938133874239351,0.6054131054131053
"bands.dat , MlP , Padronizado , Split # 2",0.6847826086956522,0.29161845760527894,0.6382372881355933,0.6343813387423936,0.6582089552238806
"bands.dat , MLP , Normalizado , Split # 2",0.6956521739130435,0.30256465666735693,0.6053921568627451,0.6125760649087221,0.7032967032967032
"bands.dat , MlP , Padronizado , Split # 2",0.7065217391304348,0.35298160517752963,0.6741440377804014,0.6698782961460445,0.6833607006020799
"bands.dat , MLP , Normalizado , Split # 2",0.6956521739130435,0.3196430227760184,0.6537634408602151,0.6490872210953347,0.6713286713286714
"bands.dat , MlP , Padronizado , Split # 2",0.6847826086956522,0.3045124892427047,0.6500065590974682,0.646551724137931,0.6581828133552271
"bands.dat , MLP , Normalizado , Split # 2",0.6630434782608695,0.21568381583207402,0.5795370779890904,0.5867139959432048,0.6341176470588236
"bands.dat , MlP , Padronizado , Split # 2",0.6304347826086957,0.17873796928265132,0.5864621893178212,0.5851926977687627,0.59375
"bands.dat , MLP , Normalizado , Split # 2",0.6847826086956522,0.28602803212078903,0.6314408067412626,0.6282961460446248,0.6594202898550725
"bands.dat , MlP , Padronizado , Split # 2",0.6739130434782609,0.3089455847751181,0.6541353383458648,0.6561866125760649,0.6527777777777778
"bands.dat , MLP , Normalizado , Split # 2",0.717391304347826,0.36266301067727597,0.6662946428571428,0.6602434077079107,0.7051948051948052
"bands.dat , MlP , Padronizado , Split # 2",0.7065217391304348,0.3593852516871032,0.6788623141564317,0.6759634888438134,0.6835007932310946
"bands.dat , MLP , Normalizado , Split # 2",0.7282608695652174,0.3928595825097531,0.688135593220339,0.6810344827586207,0.713134328358209
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.284046192590921,0.640625,0.6379310344827587,0.646236559139785
"bands.dat , MLP , Normalizado , Split # 3",0.6847826086956522,0.27166857786156523,0.5966742252456538,0.6039553752535497,0.6774891774891775
"bands.dat , MlP , Padronizado , Split # 3",0.6956521739130435,0.35508680847529805,0.6771929824561402,0.6795131845841785,0.6755952380952381
"bands.dat , MLP , Normalizado , Split # 3",0.6739130434782609,0.23838820959086984,0.5652173913043478,0.5831643002028397,0.6708333333333334
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.3380845585698338,0.6637426900584796,0.6744421906693712,0.6638095238095238
"bands.dat , MLP , Normalizado , Split # 3",0.6630434782608695,0.25604337330787974,0.625869080414535,0.6232251521298174,0.6330049261083743
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.2766182857945794,0.6351136964569012,0.6318458417849899,0.6450892857142857
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.19037733270080473,0.5883389830508474,0.5877281947261663,0.6032835820895522
"bands.dat , MlP , Padronizado , Split # 3",0.6630434782608695,0.29052755055486523,0.64452199925215,0.6475659229208925,0.642997542997543
"bands.dat , MLP , Normalizado , Split # 3",0.6847826086956522,0.27166857786156523,0.5966742252456538,0.6039553752535497,0.6774891774891775
"bands.dat , MlP , Padronizado , Split # 3",0.6195652173913043,0.21963643555635956,0.6061162079510704,0.6130831643002028,0.606647537063606
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.10465823835696725,0.5072463768115942,0.5365111561866126,0.575
"bands.dat , MlP , Padronizado , Split # 3",0.5978260869565217,0.0999817947749496,0.5463148074103692,0.547160243407708,0.552991452991453
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.25707757718895513,0.6149553571428571,0.6135902636916836,0.6454545454545455
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6521739130434783,0.20428486044479469,0.5892857142857143,0.59026369168357,0.6155844155844156
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.24680526699709052,0.5979020979020979,0.6014198782961461,0.6501501501501501
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6195652173913043,0.13975677024856764,0.5633898305084746,0.5644016227180527,0.575820895522388
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6413043478260869,0.1737896813992948,0.5720930232558139,0.5755578093306288,0.5999329309188464
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.284046192590921,0.640625,0.6379310344827587,0.646236559139785
"bands.dat , MLP , Normalizado , Split # 3",0.6739130434782609,0.26963084914439645,0.6290322580645161,0.6257606490872211,0.6445221445221445
"bands.dat , MlP , Padronizado , Split # 3",0.6630434782608695,0.29052755055486523,0.64452199925215,0.6475659229208925,0.642997542997543
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.1497490209675945,0.5410430839002267,0.5573022312373225,0.5978354978354978
"bands.dat , MlP , Padronizado , Split # 3",0.6630434782608695,0.2813256258036897,0.6405797101449275,0.6414807302231238,0.6398496240601503
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.1820178386223203,0.580605055946954,0.5816430020283976,0.6014492753623188
"bands.dat , MlP , Padronizado , Split # 3",0.6521739130434783,0.22767812753861538,0.6107879428873612,0.6085192697768762,0.6194196428571428
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.19888851648780295,0.5953618552578969,0.5938133874239351,0.6054131054131053
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.284046192590921,0.640625,0.6379310344827587,0.646236559139785
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.20757425737305474,0.6017316017316017,0.5998985801217038,0.6078270388615217
"bands.dat , MlP , Padronizado , Split # 3",0.6304347826086957,0.23700423945125013,0.6157248157248156,0.6217038539553752,0.6153846153846154
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.1820178386223203,0.580605055946954,0.5816430020283976,0.6014492753623188
"bands.dat , MlP , Padronizado , Split # 3",0.6847826086956522,0.2810960618606043,0.6239605355884426,0.6222109533468559,0.6616364855801475
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.13691588630407542,0.4178331735378715,0.5147058823529411,0.8186813186813187
"bands.dat , MlP , Padronizado , Split # 3",0.6304347826086957,0.16053840922847368,0.571975916803503,0.5730223123732252,0.5882352941176471
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.6521739130434783,0.21961867551277453,0.6043010752688172,0.6024340770791075,0.6177156177156178
"bands.dat , MLP , Normalizado , Split # 3",0.6847826086956522,0.2712368097171427,0.5856499456437334,0.597870182555781,0.6879259980525803
"bands.dat , MlP , Padronizado , Split # 3",0.6847826086956522,0.2712368097171427,0.5856499456437334,0.597870182555781,0.6879259980525803
"bands.dat , MLP , Normalizado , Split # 3",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 3",0.717391304347826,0.36567082102041226,0.6726874657909141,0.6663286004056794,0.7009803921568627
"bands.dat , MLP , Normalizado , Split # 3",0.6413043478260869,0.13691588630407542,0.4178331735378715,0.5147058823529411,0.8186813186813187
"bands.dat , MlP , Padronizado , Split # 3",0.6304347826086957,0.20689655172413793,0.603448275862069,0.603448275862069,0.603448275862069
"bands.dat , MLP , Normalizado , Split # 3",0.6739130434782609,0.23906346071213477,0.551948051948052,0.577079107505071,0.6853658536585365
"bands.dat , MlP , Padronizado , Split # 3",0.6847826086956522,0.3117434027602826,0.6550743374272786,0.6526369168356998,0.6591750396615548
"bands.dat , MLP , Normalizado , Split # 3",0.5434782608695652,0.03209824257403824,0.5157894736842106,0.5162271805273834,0.5158730158730159
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.3089455847751181,0.6541353383458648,0.6561866125760649,0.6527777777777778
"bands.dat , MLP , Normalizado , Split # 3",0.6195652173913043,0.18855875277881712,0.5942028985507246,0.5948275862068966,0.593734335839599
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.31815433161960455,0.6577380952380953,0.6622718052738337,0.6559454191033138
"bands.dat , MLP , Normalizado , Split # 3",0.5978260869565217,0.13166892047739767,0.5657609388952672,0.5654158215010142,0.5662557781201849
"bands.dat , MlP , Padronizado , Split # 3",0.7282608695652174,0.4204759353409986,0.7101449275362319,0.7114604462474645,0.7090225563909774
"bands.dat , MLP , Normalizado , Split # 3",0.6521739130434783,0.2446261515516861,0.6219825372367745,0.6206896551724138,0.6239583333333334
"bands.dat , MlP , Padronizado , Split # 3",0.6847826086956522,0.327709062316126,0.663768115942029,0.6648073022312373,0.662907268170426
"bands.dat , MLP , Normalizado , Split # 3",0.5978260869565217,0.1421753162663808,0.5710144927536231,0.571501014198783,0.5706766917293233
"bands.dat , MlP , Padronizado , Split # 3",0.6847826086956522,0.327709062316126,0.663768115942029,0.6648073022312373,0.662907268170426
"bands.dat , MLP , Normalizado , Split # 3",0.6521739130434783,0.23600896884392703,0.6166666666666667,0.614604462474645,0.6215053763440861
"bands.dat , MlP , Padronizado , Split # 3",0.6847826086956522,0.31947575278624396,0.6596504656206148,0.6587221095334685,0.6607601438109914
"bands.dat , MLP , Normalizado , Split # 3",0.6847826086956522,0.2712368097171427,0.5856499456437334,0.597870182555781,0.6879259980525803
"bands.dat , MlP , Padronizado , Split # 3",0.6739130434782609,0.3002028397565923,0.6501014198782962,0.6501014198782962,0.6501014198782962
"bands.dat , MLP , Normalizado , Split # 3",0.6847826086956522,0.2810960618606043,0.6239605355884426,0.6222109533468559,0.6616364855801475
"bands.dat , MlP , Padronizado , Split # 3",0.6956521739130435,0.35508680847529805,0.6771929824561402,0.6795131845841785,0.6755952380952381
"bands.dat , MLP , Normalizado , Split # 3",0.6739130434782609,0.25707757718895513,0.6149553571428571,0.6135902636916836,0.6454545454545455
"bands.dat , MlP , Padronizado , Split # 3",0.6521739130434783,0.2446261515516861,0.6219825372367745,0.6206896551724138,0.6239583333333334
"bands.dat , MLP , Normalizado , Split # 3",0.6956521739130435,0.3196430227760184,0.6537634408602151,0.6490872210953347,0.6713286713286714
"bands.dat , MlP , Padronizado , Split # 3",0.6413043478260869,0.2349421892912534,0.6173913043478261,0.6181541582150101,0.6167919799498747
"bands.dat , MLP , Normalizado , Split # 3",0.6630434782608695,0.25604337330787974,0.625869080414535,0.6232251521298174,0.6330049261083743
"bands.dat , MlP , Padronizado , Split # 3",0.6956521739130435,0.34685598377281945,0.6734279918864097,0.6734279918864097,0.6734279918864097
"bands.dat , MLP , Normalizado , Split # 3",0.6521739130434783,0.2446261515516861,0.6219825372367745,0.6206896551724138,0.6239583333333334
"bands.dat , MlP , Padronizado , Split # 4",0.6956521739130435,0.32555844405054346,0.659439450026441,0.6551724137931034,0.6707589285714286
"bands.dat , MLP , Normalizado , Split # 4",0.6739130434782609,0.23906346071213477,0.551948051948052,0.577079107505071,0.6853658536585365
"bands.dat , MlP , Padronizado , Split # 4",0.6956521739130435,0.3638890167899227,0.6805555555555556,0.6855983772819473,0.6783625730994152
"bands.dat , MLP , Normalizado , Split # 4",0.6956521739130435,0.3062069193940382,0.6330484330484332,0.6308316430020284,0.6791666666666667
"bands.dat , MlP , Padronizado , Split # 4",0.75,0.4824310626345129,0.7388621498210539,0.7469574036511156,0.7356071601354621
"bands.dat , MLP , Normalizado , Split # 4",0.7065217391304348,0.33474925209125905,0.6498942917547569,0.6455375253549696,0.6924882629107981
"bands.dat , MlP , Padronizado , Split # 4",0.7608695652173914,0.5095591148201878,0.7513513513513514,0.7616632860040567,0.7480769230769231
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.7608695652173914,0.5095591148201878,0.7513513513513514,0.7616632860040567,0.7480769230769231
"bands.dat , MLP , Normalizado , Split # 4",0.6847826086956522,0.31947575278624396,0.6596504656206148,0.6587221095334685,0.6607601438109914
"bands.dat , MlP , Padronizado , Split # 4",0.782608695652174,0.5468277574711953,0.7718253968253969,0.7789046653144016,0.7680311890838207
"bands.dat , MLP , Normalizado , Split # 4",0.7065217391304348,0.34250234202455204,0.6028776978417266,0.6151115618661258,0.7547699214365882
"bands.dat , MlP , Padronizado , Split # 4",0.7282608695652174,0.38840244232191384,0.6758280479210712,0.6688640973630832,0.7233400402414487
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.6847826086956522,0.2810960618606043,0.6239605355884426,0.6222109533468559,0.6616364855801475
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.6521739130434783,0.23600896884392703,0.6166666666666667,0.614604462474645,0.6215053763440861
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.5978260869565217,0.11063602550340482,0.5534566443657353,0.5532454361054766,0.5574712643678161
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.6195652173913043,0.13001274187308592,0.5551871805497998,0.558316430020284,0.572463768115942
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.7065217391304348,0.34223902005751605,0.6631864406779662,0.657707910750507,0.6856716417910448
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.6630434782608695,0.31024877668275,0.651131498470948,0.65973630831643,0.6506456241032998
"bands.dat , MLP , Normalizado , Split # 4",0.6847826086956522,0.2712368097171427,0.5856499456437334,0.597870182555781,0.6879259980525803
"bands.dat , MlP , Padronizado , Split # 4",0.7065217391304348,0.4111102410713132,0.6985071003762593,0.712474645030426,0.6988609397247272
"bands.dat , MLP , Normalizado , Split # 4",0.7282608695652174,0.3881891050087398,0.6687310960679822,0.6627789046653144,0.7314347512617159
"bands.dat , MlP , Padronizado , Split # 4",0.7391304347826086,0.455358387130559,0.7261904761904763,0.7322515212981744,0.7231968810916178
"bands.dat , MLP , Normalizado , Split # 4",0.7282608695652174,0.3900382256192578,0.6822765575355711,0.6749492900608519,0.717391304347826
"bands.dat , MlP , Padronizado , Split # 4",0.6847826086956522,0.327709062316126,0.663768115942029,0.6648073022312373,0.662907268170426
"bands.dat , MLP , Normalizado , Split # 4",0.6195652173913043,0.14943515563137627,0.570838331334133,0.5704868154158215,0.5792022792022792
"bands.dat , MlP , Padronizado , Split # 4",0.7065217391304348,0.37409249882856227,0.6869565217391304,0.6881338742393509,0.6859649122807017
"bands.dat , MLP , Normalizado , Split # 4",0.717391304347826,0.36965519640764033,0.6784946236559141,0.6724137931034483,0.6981351981351982
"bands.dat , MlP , Padronizado , Split # 4",0.782608695652174,0.539651703276018,0.7694235588972431,0.7728194726166329,0.7668650793650793
"bands.dat , MLP , Normalizado , Split # 4",0.7282608695652174,0.3881891050087398,0.6687310960679822,0.6627789046653144,0.7314347512617159
"bands.dat , MlP , Padronizado , Split # 4",0.7608695652173914,0.4682484441655968,0.7176339285714286,0.7068965517241379,0.7649350649350649
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.6739130434782609,0.29190683630537334,0.6456086286594762,0.6440162271805274,0.6479166666666667
"bands.dat , MLP , Normalizado , Split # 4",0.6521739130434783,0.1947010445067672,0.44744744744744747,0.5294117647058824,0.8222222222222222
"bands.dat , MlP , Padronizado , Split # 4",0.6847826086956522,0.3117434027602826,0.6550743374272786,0.6526369168356998,0.6591750396615548
"bands.dat , MLP , Normalizado , Split # 4",0.6739130434782609,0.2537824929365449,0.5208333333333333,0.5649087221095335,0.748062015503876
"bands.dat , MlP , Padronizado , Split # 4",0.5869565217391305,0.05797220333250438,0.5216201423097975,0.526369168356998,0.5318627450980392
"bands.dat , MLP , Normalizado , Split # 4",0.6630434782608695,0.23979502152115625,0.4756389042103328,0.5441176470588235,0.8258426966292135
"bands.dat , MlP , Padronizado , Split # 4",0.6630434782608695,0.25604337330787974,0.625869080414535,0.6232251521298174,0.6330049261083743
"bands.dat , MLP , Normalizado , Split # 4",0.6847826086956522,0.2737040235997664,0.6066637181188265,0.6100405679513184,0.6701960784313725
"bands.dat , MlP , Padronizado , Split # 4",0.75,0.45466894954074444,0.7264382676147383,0.7226166328600405,0.7321523003701744
"bands.dat , MLP , Normalizado , Split # 4",0.717391304347826,0.36525823417500747,0.633578431372549,0.6359026369168357,0.7454212454212454
"bands.dat , MlP , Padronizado , Split # 4",0.7065217391304348,0.37409249882856227,0.6869565217391304,0.6881338742393509,0.6859649122807017
"bands.dat , MLP , Normalizado , Split # 4",0.7282608695652174,0.38840244232191384,0.6758280479210712,0.6688640973630832,0.7233400402414487
"bands.dat , MlP , Padronizado , Split # 4",0.7391304347826086,0.47371150357749975,0.7309941520467835,0.7444219066937119,0.7295238095238095
"bands.dat , MLP , Normalizado , Split # 4",0.6847826086956522,0.3117434027602826,0.6550743374272786,0.6526369168356998,0.6591750396615548
"bands.dat , MlP , Padronizado , Split # 4",0.717391304347826,0.41870748969720856,0.7061425061425061,0.7150101419878296,0.7038461538461538
"bands.dat , MLP , Normalizado , Split # 4",0.6413043478260869,0.21645970490664143,0.6074983839689723,0.6059837728194726,0.6105235325224749
"bands.dat , MlP , Padronizado , Split # 4",0.6630434782608695,0.29052755055486523,0.64452199925215,0.6475659229208925,0.642997542997543
"bands.dat , MLP , Normalizado , Split # 4",0.6739130434782609,0.284046192590921,0.640625,0.6379310344827587,0.646236559139785
"bands.dat , MlP , Padronizado , Split # 4",0.782608695652174,0.5334685598377282,0.7667342799188641,0.7667342799188641,0.7667342799188641
"bands.dat , MLP , Normalizado , Split # 4",0.6739130434782609,0.26963084914439645,0.6290322580645161,0.6257606490872211,0.6445221445221445
"bands.dat , MlP , Padronizado , Split # 4",0.7934782608695652,0.5735679368899035,0.7842774281130445,0.7936105476673427,0.7801161103047896
"bands.dat , MLP , Normalizado , Split # 4",0.6195652173913043,0.16881785597982082,0.583710407239819,0.5826572008113591,0.5861977789529349
"bands.dat , MlP , Padronizado , Split # 4",0.6956521739130435,0.32555844405054346,0.659439450026441,0.6551724137931034,0.6707589285714286
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.717391304347826,0.42850252190827776,0.7085769980506823,0.7210953346855984,0.7076190476190476
"bands.dat , MLP , Normalizado , Split # 4",0.7065217391304348,0.3325607597426899,0.6422295837534207,0.6394523326572008,0.6982696467195386
"bands.dat , MlP , Padronizado , Split # 4",0.75,0.47422881963423014,0.7362582575096597,0.7408722109533469,0.7334152334152335
"bands.dat , MLP , Normalizado , Split # 4",0.6956521739130435,0.3196430227760184,0.6537634408602151,0.6490872210953347,0.6713286713286714
"bands.dat , MlP , Padronizado , Split # 4",0.7282608695652174,0.43686262550681765,0.7161545106750586,0.723630831643002,0.7133526850507983
"bands.dat , MLP , Normalizado , Split # 4",0.6304347826086957,0.0,0.38666666666666666,0.5,0.31521739130434784
"bands.dat , MlP , Padronizado , Split # 4",0.6847826086956522,0.33645286782470646,0.6674560638165276,0.670892494929006,0.6656019656019656
"bands.dat , MLP , Normalizado , Split # 4",0.7065217391304348,0.34223902005751605,0.6631864406779662,0.657707910750507,0.6856716417910448
"bands.dat , MlP , Padronizado , Split # 4",0.6956521739130435,0.3732816771357189,0.6835380835380835,0.691683569979716,0.6817307692307693
"bands.dat , MLP , Normalizado , Split # 4",0.6739130434782609,0.26310461512444294,0.6223316912972086,0.6196754563894523,0.6446078431372549
"breast.dat , MlP , Padronizado , Split # 0",0.7428571428571429,0.29966456342836506,0.6354166666666667,0.625,0.6795977011494253
"breast.dat , MLP , Normalizado , Split # 0",0.6857142857142857,0.10327955589886445,0.5333333333333333,0.54,0.5666666666666667
"breast.dat , MlP , Padronizado , Split # 0",0.7428571428571429,0.29966456342836506,0.6354166666666667,0.625,0.6795977011494253
"breast.dat , MLP , Normalizado , Split # 0",0.7,0.1858706760952861,0.5836873406966866,0.58,0.6079622132253711
"breast.dat , MlP , Padronizado , Split # 0",0.7571428571428571,0.37926267622910925,0.68774599842561,0.6799999999999999,0.6997780244173142
"breast.dat , MLP , Normalizado , Split # 0",0.7,0.20918311537400852,0.6000000000000001,0.595,0.6151515151515152
"breast.dat , MlP , Padronizado , Split # 0",0.7285714285714285,0.2671890968869738,0.6233361653922401,0.615,0.655195681511471
"breast.dat , MLP , Normalizado , Split # 0",0.7142857142857143,0.23717082451262847,0.611542730299667,0.605,0.6339285714285714
"breast.dat , MlP , Padronizado , Split # 0",0.7571428571428571,0.34850751767866145,0.6629849900877938,0.65,0.7024291497975709
"breast.dat , MLP , Normalizado , Split # 0",0.6428571428571429,0.05504818825631803,0.5238095238095238,0.525,0.5303030303030303
"breast.dat , MlP , Padronizado , Split # 0",0.7571428571428571,0.363318042491699,0.6761904761904762,0.665,0.7
"breast.dat , MLP , Normalizado , Split # 0",0.6857142857142857,0.13185240790848063,0.5543981481481481,0.5549999999999999,0.5790229885057472
"breast.dat , MlP , Padronizado , Split # 0",0.7142857142857143,0.08134892168199606,0.46070878274268107,0.515,0.6102941176470589
"breast.dat , MLP , Normalizado , Split # 0",0.38571428571428573,-0.12256517540566825,0.38256410256410256,0.43500000000000005,0.44222222222222224
"breast.dat , MlP , Padronizado , Split # 0",0.6857142857142857,0.20672455764868075,0.6026831785345718,0.6000000000000001,0.6068376068376069
"breast.dat , MLP , Normalizado , Split # 0",0.7142857142857143,0.0,0.41666666666666663,0.5,0.35714285714285715
"breast.dat , MlP , Padronizado , Split # 0",0.7,0.1858706760952861,0.5836873406966866,0.58,0.6079622132253711
"breast.dat , MLP , Normalizado , Split # 0",0.7285714285714285,0.19034674690672024,0.4677871148459383,0.525,0.8623188405797102
"breast.dat , MlP , Padronizado , Split # 0",0.6857142857142857,0.10327955589886445,0.5333333333333333,0.54,0.5666666666666667
"breast.dat , MLP , Normalizado , Split # 0",0.35714285714285715,0.17541160386140583,0.3262032085561497,0.55,0.6538461538461539
"breast.dat , MlP , Padronizado , Split # 0",0.7142857142857143,0.17038855027411942,0.5535714285714286,0.56,0.6209677419354839
"breast.dat , MLP , Normalizado , Split # 0",0.7142857142857143,0.0,0.41666666666666663,0.5,0.35714285714285715
"breast.dat , MlP , Padronizado , Split # 0",0.6857142857142857,0.15811388300841897,0.5726970033296337,0.57,0.5892857142857143
"breast.dat , MLP , Normalizado , Split # 0",0.2857142857142857,0.0,0.22222222222222224,0.5,0.14285714285714285
"breast.dat , MlP , Padronizado , Split # 0",0.7428571428571429,0.29966456342836506,0.6354166666666667,0.625,0.6795977011494253
"breast.dat , MLP , Normalizado , Split # 0",0.6571428571428571,0.07905694150420949,0.5338512763596004,0.5349999999999999,0.5446428571428571
"breast.dat , MlP , Padronizado , Split # 0",0.7428571428571429,0.3514317480027573,0.6749226006191951,0.6699999999999999,0.6816239316239316
"breast.dat , MLP , Normalizado , Split # 0",0.7,0.16136933300129233,0.5649600473512874,0.565,0.6001540832049307
"breast.dat , MlP , Padronizado , Split # 0",0.7142857142857143,0.25819888974716115,0.6260683760683761,0.62,0.6388888888888888
"breast.dat , MLP , Normalizado , Split # 0",0.6857142857142857,0.15811388300841897,0.5726970033296337,0.57,0.5892857142857143
"breast.dat , MlP , Padronizado , Split # 0",0.8285714285714286,0.5594309277855157,0.7756410256410255,0.76,0.8009259259259259
"breast.dat , MLP , Normalizado , Split # 0",0.6714285714285714,0.13211565181516327,0.5619047619047619,0.5599999999999999,0.5727272727272728
"breast.dat , MlP , Padronizado , Split # 0",0.7428571428571429,0.29966456342836506,0.6354166666666667,0.625,0.6795977011494253
"breast.dat , MLP , Normalizado , Split # 0",0.6571428571428571,0.07905694150420949,0.5338512763596004,0.5349999999999999,0.5446428571428571
"breast.dat , MlP , Padronizado , Split # 0",0.7714285714285715,0.39528470752104744,0.6892341842397336,0.675,0.7232142857142858
"breast.dat , MLP , Normalizado , Split # 0",0.6857142857142857,0.13185240790848063,0.5543981481481481,0.5549999999999999,0.5790229885057472
